attendance,cgpa,arrear_count,fees_paid,disciplinary_issues,year,semester,dropout,low_attendance,low_cgpa,high_arrears,financial_risk,behavior_risk
63,7.93,5,0,0,3,6,1,0,0,1,1,0
99,7.4,1,0,1,2,5,1,0,0,0,1,1
85,3.65,5,0,0,4,5,1,0,1,1,1,0
58,4.82,2,1,0,1,1,1,1,1,0,0,0
43,3.01,5,0,0,1,6,1,1,1,1,1,0
65,3.04,7,0,0,2,5,1,0,1,1,1,0
77,7.41,0,0,0,3,5,1,0,0,0,1,0
81,8.87,3,0,0,2,5,0,0,0,0,1,0
71,9.7,2,1,0,2,3,0,0,0,0,0,0
78,7.03,4,0,0,1,6,1,0,0,1,1,0
84,3.47,1,1,0,1,8,1,0,1,0,0,0
85,2.85,0,1,0,4,3,1,0,1,0,0,0
75,8.5,2,1,0,4,1,0,0,0,0,0,0
79,6.63,2,0,0,4,1,1,0,0,0,1,0
76,6.95,7,1,0,2,4,1,0,0,1,0,0
72,8.25,0,0,0,2,8,1,0,0,0,1,0
75,7.63,4,1,1,4,3,1,0,0,1,0,1
42,8.68,4,0,0,1,1,1,1,0,1,1,0
48,2.45,3,1,0,1,8,1,1,1,0,0,0
47,7.98,6,1,0,3,3,1,1,0,1,0,0
72,8.81,5,1,0,4,4,1,0,0,1,0,0
98,4.29,4,1,1,2,1,1,0,1,1,0,1
45,7.12,7,1,0,3,1,1,1,0,1,0,0
80,4.51,3,1,0,3,1,1,0,1,0,0,0
78,9.66,5,0,1,3,1,1,0,0,1,1,1
43,2.27,2,1,1,4,2,1,1,1,0,0,1
52,6.64,0,1,0,4,6,1,1,0,0,0,0
88,3.33,4,1,0,4,6,1,0,1,1,0,0
99,7.7,3,0,0,1,3,0,0,0,0,1,0
41,3.41,2,1,0,3,3,1,1,1,0,0,0
99,3.88,4,0,1,1,8,0,0,1,1,1,1
44,5.95,1,0,0,4,8,1,1,0,0,1,0
83,9.32,6,0,0,1,3,1,0,0,1,1,0
66,3.69,2,0,0,1,4,1,0,1,0,1,0
71,3.15,7,1,0,2,7,1,0,1,1,0,0
60,8.07,7,1,0,4,2,1,0,0,1,0,0
47,6.0,4,0,0,3,7,1,1,0,1,1,0
77,9.29,7,1,0,4,3,1,0,0,1,0,0
47,3.17,2,1,0,1,8,1,1,1,0,0,0
89,7.17,0,1,1,4,8,0,0,0,0,0,1
42,3.86,0,1,0,4,3,1,1,1,0,0,0
93,3.25,6,1,0,2,1,1,0,1,1,0,0
83,7.47,0,0,0,2,8,1,0,0,0,1,0
97,6.75,5,1,0,4,7,1,0,0,1,0,0
42,8.04,1,1,0,2,8,1,1,0,0,0,0
61,4.48,0,1,0,1,1,0,0,1,0,0,0
45,5.58,7,1,0,1,8,1,1,0,1,0,0
41,5.24,1,1,0,1,7,1,1,0,0,0,0
62,9.87,0,1,0,2,7,0,0,0,0,0,0
83,4.34,5,0,0,4,1,1,0,1,1,1,0
41,4.36,7,0,1,1,3,1,1,1,1,1,1
77,4.84,2,1,0,3,1,1,0,1,0,0,0
56,6.52,4,1,1,1,3,1,1,0,1,0,1
74,4.02,4,1,0,4,7,1,0,1,1,0,0
73,9.32,0,1,0,1,4,0,0,0,0,0,0
62,4.13,4,1,0,3,4,1,0,1,1,0,0
69,9.17,0,1,0,1,5,0,0,0,0,0,0
91,2.83,0,1,0,1,8,1,0,1,0,0,0
47,7.25,7,0,0,4,2,1,1,0,1,1,0
61,9.26,6,1,0,1,1,0,0,0,1,0,0
83,3.35,3,1,0,1,6,1,0,1,0,0,0
97,9.75,3,0,0,2,1,1,0,0,0,1,0
75,5.62,6,0,0,4,2,1,0,0,1,1,0
44,9.57,3,1,0,4,8,1,1,0,0,0,0
52,7.41,1,0,0,4,8,1,1,0,0,1,0
68,4.41,3,1,0,4,7,1,0,1,0,0,0
70,3.51,0,1,0,1,2,1,0,1,0,0,0
86,4.43,5,1,0,3,7,1,0,1,1,0,0
96,2.74,5,1,0,3,5,1,0,1,1,0,0
94,3.15,2,1,0,2,2,1,0,1,0,0,0
55,2.84,7,1,0,1,3,1,1,1,1,0,0
81,5.38,3,1,0,4,1,0,0,0,0,0,0
69,8.36,5,1,0,4,2,1,0,0,1,0,0
96,3.13,3,1,1,3,3,1,0,1,0,0,1
94,3.04,7,1,0,2,2,1,0,1,1,0,0
55,7.15,2,0,0,1,6,1,1,0,0,1,0
51,3.58,5,1,0,2,3,1,1,1,1,0,0
56,2.78,0,1,0,1,4,1,1,1,0,0,0
55,3.33,1,0,0,2,8,0,1,1,0,1,0
51,9.39,6,0,0,2,3,0,1,0,1,1,0
47,8.57,6,0,0,4,5,1,1,0,1,1,0
59,4.83,6,1,0,3,7,1,1,1,1,0,0
42,7.25,3,1,0,4,3,0,1,0,0,0,0
55,6.3,5,0,0,3,2,1,1,0,1,1,0
69,7.42,7,1,0,2,4,1,0,0,1,0,0
84,7.46,7,1,0,1,8,1,0,0,1,0,0
62,7.03,5,0,0,4,8,1,0,0,1,1,0
67,4.13,2,1,0,1,4,0,0,1,0,0,0
90,2.31,0,1,0,4,3,1,0,1,0,0,0
79,5.64,4,1,0,4,2,1,0,0,1,0,0
93,9.13,5,0,0,4,8,1,0,0,1,1,0
44,6.56,1,0,0,1,4,1,1,0,0,1,0
59,8.66,2,0,0,4,6,1,1,0,0,1,0
79,9.93,5,1,0,4,3,1,0,0,1,0,0
95,3.31,5,1,0,4,3,1,0,1,1,0,0
83,7.53,2,1,0,1,7,0,0,0,0,0,0
40,7.39,2,1,0,4,8,1,1,0,0,0,0
96,9.84,3,0,0,1,8,1,0,0,0,1,0
69,9.88,5,1,0,3,8,1,0,0,1,0,0
60,7.49,4,1,0,4,3,1,0,0,1,0,0
59,3.95,1,1,0,2,4,1,1,1,0,0,0
45,8.39,0,1,0,3,1,1,1,0,0,0,0
61,2.86,0,1,0,1,2,1,0,1,0,0,0
57,8.25,4,0,0,2,5,1,1,0,1,1,0
47,9.28,7,0,0,1,5,1,1,0,1,1,0
78,5.06,2,0,0,1,8,1,0,0,0,1,0
71,7.05,2,0,0,4,2,1,0,0,0,1,0
72,5.44,7,1,0,2,1,1,0,0,1,0,0
92,5.5,2,0,0,1,7,0,0,0,0,1,0
55,4.48,7,0,0,3,7,1,1,1,1,1,0
51,8.1,5,1,0,4,7,1,1,0,1,0,0
77,9.49,7,1,0,3,7,1,0,0,1,0,0
91,9.53,2,1,0,3,2,0,0,0,0,0,0
73,3.4,2,1,1,4,3,1,0,1,0,0,1
53,9.0,5,1,0,1,6,1,1,0,1,0,0
75,7.9,7,1,0,3,2,1,0,0,1,0,0
72,4.02,5,0,0,1,2,1,0,1,1,1,0
62,2.54,4,1,0,1,6,1,0,1,1,0,0
89,4.14,3,1,0,4,4,1,0,1,0,0,0
84,9.3,5,1,0,3,5,0,0,0,1,0,0
41,7.07,1,0,0,3,8,1,1,0,0,1,0
80,7.77,2,1,0,4,5,1,0,0,0,0,0
60,4.06,3,0,0,1,8,1,0,1,0,1,0
41,7.76,0,1,0,1,3,1,1,0,0,0,0
66,2.22,4,1,0,4,6,1,0,1,1,0,0
96,5.0,7,1,0,1,7,1,0,0,1,0,0
48,7.01,3,1,0,1,7,1,1,0,0,0,0
40,3.17,5,1,0,3,3,1,1,1,1,0,0
50,8.58,2,1,0,1,4,0,1,0,0,0,0
42,3.88,2,1,0,1,3,1,1,1,0,0,0
91,7.22,2,1,1,1,6,1,0,0,0,0,1
62,5.24,3,0,0,1,6,1,0,0,0,1,0
65,6.77,2,1,0,4,1,0,0,0,0,0,0
43,2.86,5,0,0,4,4,1,1,1,1,1,0
57,2.14,7,1,1,4,6,0,1,1,1,0,1
94,9.28,3,1,0,1,6,0,0,0,0,0,0
45,4.16,2,1,0,4,4,1,1,1,0,0,0
74,8.56,0,1,1,2,7,1,0,0,0,0,1
61,9.99,0,0,0,2,2,0,0,0,0,1,0
82,3.69,1,0,0,2,7,1,0,1,0,1,0
54,4.12,2,1,1,3,2,1,1,1,0,0,1
61,7.3,2,0,0,1,1,1,0,0,0,1,0
99,9.72,3,1,0,3,7,0,0,0,0,0,0
76,9.33,3,0,0,4,6,0,0,0,0,1,0
91,6.02,6,1,0,1,4,1,0,0,1,0,0
81,8.36,7,0,0,2,4,1,0,0,1,1,0
51,3.09,2,1,0,1,8,1,1,1,0,0,0
86,9.82,1,1,1,3,2,1,0,0,0,0,1
88,9.71,7,1,0,4,7,0,0,0,1,0,0
81,3.31,2,0,0,4,5,1,0,1,0,1,0
77,4.4,7,1,0,3,5,1,0,1,1,0,0
57,2.8,5,0,0,1,6,1,1,1,1,1,0
84,4.17,3,1,0,3,2,1,0,1,0,0,0
74,8.53,2,1,1,4,6,1,0,0,0,0,1
69,5.03,7,1,0,2,3,1,0,0,1,0,0
63,2.71,3,1,0,4,4,1,0,1,0,0,0
81,4.74,2,1,0,4,7,1,0,1,0,0,0
69,9.85,4,1,0,1,7,1,0,0,1,0,0
53,7.04,3,1,0,2,6,1,1,0,0,0,0
45,5.33,7,1,0,4,1,1,1,0,1,0,0
42,3.33,1,1,0,2,7,0,1,1,0,0,0
55,9.89,4,1,1,3,5,1,1,0,1,0,1
46,8.57,5,0,0,1,6,1,1,0,1,1,0
91,4.25,2,1,0,2,3,1,0,1,0,0,0
53,2.56,6,1,1,2,4,1,1,1,1,0,1
48,2.45,5,0,0,1,8,1,1,1,1,1,0
54,2.96,3,0,0,3,7,1,1,1,0,1,0
60,6.65,4,1,1,2,8,1,0,0,1,0,1
74,9.43,5,1,0,1,3,1,0,0,1,0,0
41,5.97,1,1,0,4,8,1,1,0,0,0,0
66,8.74,6,1,0,1,6,1,0,0,1,0,0
41,5.57,3,1,0,4,4,1,1,0,0,0,0
74,7.67,4,1,0,2,4,1,0,0,1,0,0
57,7.85,5,1,0,2,2,1,1,0,1,0,0
53,3.39,4,1,0,2,2,1,1,1,1,0,0
59,4.89,4,0,0,3,8,1,1,1,1,1,0
57,7.1,5,1,0,3,1,1,1,0,1,0,0
49,2.57,0,0,0,4,1,1,1,1,0,1,0
64,4.89,2,1,0,1,7,0,0,1,0,0,0
41,6.28,7,1,0,4,8,1,1,0,1,0,0
64,9.97,3,0,0,1,3,1,0,0,0,1,0
93,5.8,3,1,0,2,2,0,0,0,0,0,0
72,8.53,6,1,0,1,4,0,0,0,1,0,0
75,5.46,6,1,0,3,2,1,0,0,1,0,0
70,8.37,6,1,0,1,8,1,0,0,1,0,0
53,6.76,3,1,1,1,4,0,1,0,0,0,1
40,9.09,4,1,0,2,2,1,1,0,1,0,0
85,5.29,6,1,0,2,4,1,0,0,1,0,0
55,6.83,5,1,0,3,8,1,1,0,1,0,0
93,7.04,2,1,0,1,3,0,0,0,0,0,0
85,5.34,1,1,0,1,2,0,0,0,0,0,0
91,3.15,3,0,0,1,5,1,0,1,0,1,0
42,2.75,5,1,0,2,5,1,1,1,1,0,0
74,2.13,2,1,0,3,4,1,0,1,0,0,0
80,8.99,2,1,0,1,3,0,0,0,0,0,0
45,3.89,0,1,1,1,4,0,1,1,0,0,1
64,3.69,7,1,0,1,3,1,0,1,1,0,0
52,7.89,5,0,0,1,8,1,1,0,1,1,0
92,4.56,3,1,1,3,1,1,0,1,0,0,1
73,6.05,6,1,0,3,2,1,0,0,1,0,0
47,3.3,4,1,0,3,3,1,1,1,1,0,0
60,9.68,6,0,1,2,8,1,0,0,1,1,1
73,8.81,2,1,0,1,4,0,0,0,0,0,0
43,8.91,2,1,1,1,7,1,1,0,0,0,1
64,5.25,1,0,0,1,7,1,0,0,0,1,0
54,8.1,6,1,0,1,1,1,1,0,1,0,0
43,3.15,7,0,0,4,7,1,1,1,1,1,0
84,2.07,7,1,0,3,4,1,0,1,1,0,0
99,2.16,0,1,0,4,5,1,0,1,0,0,0
51,6.69,7,0,0,4,5,1,1,0,1,1,0
71,5.64,2,0,0,2,2,1,0,0,0,1,0
71,6.14,2,1,0,2,6,0,0,0,0,0,0
67,2.06,7,1,0,1,2,1,0,1,1,0,0
52,5.38,4,1,0,4,7,1,1,0,1,0,0
70,7.74,4,1,0,4,1,1,0,0,1,0,0
53,5.54,7,1,0,3,7,1,1,0,1,0,0
59,7.86,1,0,1,4,5,1,1,0,0,1,1
57,3.86,5,1,0,2,8,1,1,1,1,0,0
68,8.51,1,1,0,4,3,0,0,0,0,0,0
99,6.71,1,1,0,2,5,0,0,0,0,0,0
45,3.69,7,1,0,1,6,1,1,1,1,0,0
71,3.89,4,0,0,2,2,1,0,1,1,1,0
68,7.02,6,0,0,1,4,1,0,0,1,1,0
82,8.64,6,1,1,3,7,1,0,0,1,0,1
41,5.33,7,1,0,1,1,1,1,0,1,0,0
99,4.07,6,1,1,4,6,1,0,1,1,0,1
62,8.94,5,1,0,2,5,1,0,0,1,0,0
58,7.35,4,1,0,1,3,1,1,0,1,0,0
70,5.58,7,1,0,1,6,1,0,0,1,0,0
90,5.9,0,1,0,1,8,0,0,0,0,0,0
44,3.63,3,0,0,1,8,1,1,1,0,1,0
58,7.01,3,0,0,1,3,1,1,0,0,1,0
73,4.87,7,1,1,1,3,1,0,1,1,0,1
49,9.97,7,1,0,2,1,1,1,0,1,0,0
64,5.84,0,1,0,4,8,0,0,0,0,0,0
41,5.89,6,1,0,4,3,1,1,0,1,0,0
50,6.53,3,1,0,1,3,1,1,0,0,0,0
89,9.33,5,0,0,2,8,1,0,0,1,1,0
70,8.41,7,1,0,1,5,0,0,0,1,0,0
95,5.61,4,0,0,3,1,1,0,0,1,1,0
54,7.75,3,0,0,4,8,1,1,0,0,1,0
48,6.69,5,1,1,1,8,1,1,0,1,0,1
62,5.94,4,0,0,2,4,1,0,0,1,1,0
58,3.54,7,1,0,4,8,0,1,1,1,0,0
48,5.71,5,0,0,2,4,0,1,0,1,1,0
74,3.97,0,0,0,3,3,1,0,1,0,1,0
60,9.32,7,1,0,1,6,1,0,0,1,0,0
48,4.68,1,1,0,3,8,1,1,1,0,0,0
67,9.62,0,0,0,4,2,1,0,0,0,1,0
85,6.26,3,0,0,1,1,1,0,0,0,1,0
90,7.05,4,1,0,4,7,1,0,0,1,0,0
46,6.34,5,1,0,1,2,1,1,0,1,0,0
55,3.04,3,1,1,2,1,1,1,1,0,0,1
55,5.01,3,1,0,4,1,1,1,0,0,0,0
99,2.79,7,0,0,3,5,0,0,1,1,1,0
72,6.98,1,1,0,3,8,0,0,0,0,0,0
43,5.57,6,1,1,2,3,1,1,0,1,0,1
43,8.22,3,1,0,2,5,1,1,0,0,0,0
78,3.76,1,0,0,3,8,1,0,1,0,1,0
79,3.32,4,1,0,2,6,1,0,1,1,0,0
56,5.25,4,0,0,1,7,1,1,0,1,1,0
76,9.41,5,0,1,3,2,1,0,0,1,1,1
78,7.68,6,0,1,4,2,1,0,0,1,1,1
99,5.35,1,0,1,3,4,1,0,0,0,1,1
91,6.14,0,1,1,2,6,1,0,0,0,0,1
68,2.67,4,1,1,1,7,1,0,1,1,0,1
91,9.88,7,0,0,4,6,1,0,0,1,1,0
75,7.33,6,1,0,3,8,1,0,0,1,0,0
99,4.28,5,1,0,3,5,1,0,1,1,0,0
77,6.69,0,1,1,4,8,1,0,0,0,0,1
78,2.88,4,1,0,1,5,1,0,1,1,0,0
89,9.73,4,0,0,2,6,1,0,0,1,1,0
76,3.4,5,1,0,2,5,1,0,1,1,0,0
91,7.18,5,1,0,2,4,1,0,0,1,0,0
74,3.96,2,1,0,2,8,1,0,1,0,0,0
46,7.74,7,1,0,4,7,1,1,0,1,0,0
66,8.21,3,1,0,1,7,0,0,0,0,0,0
67,7.39,3,1,0,1,5,0,0,0,0,0,0
61,6.92,0,0,0,3,5,1,0,0,0,1,0
53,9.14,3,1,0,3,7,1,1,0,0,0,0
46,2.63,0,0,1,1,6,1,1,1,0,1,1
76,4.65,6,1,0,3,7,1,0,1,1,0,0
61,3.99,4,0,0,1,6,1,0,1,1,1,0
44,9.9,2,1,0,4,5,1,1,0,0,0,0
94,5.12,2,1,0,4,5,1,0,0,0,0,0
41,7.86,7,1,0,2,8,1,1,0,1,0,0
66,7.48,7,1,0,1,8,0,0,0,1,0,0
60,3.7,4,1,0,4,6,1,0,1,1,0,0
93,3.91,5,1,0,1,2,1,0,1,1,0,0
77,4.25,7,1,0,3,3,1,0,1,1,0,0
54,5.29,7,1,0,1,2,1,1,0,1,0,0
60,3.87,1,1,0,2,5,1,0,1,0,0,0
49,2.16,1,1,1,2,1,0,1,1,0,0,1
62,9.04,3,1,0,4,1,0,0,0,0,0,0
97,9.72,5,0,0,3,4,1,0,0,1,1,0
95,4.73,0,1,0,3,2,1,0,1,0,0,0
78,4.71,6,1,0,1,6,1,0,1,1,0,0
44,2.06,2,1,0,3,8,1,1,1,0,0,0
40,7.44,3,1,0,2,4,1,1,0,0,0,0
52,8.6,7,0,0,4,4,1,1,0,1,1,0
60,3.17,4,1,0,4,1,1,0,1,1,0,0
65,3.28,5,1,0,4,2,1,0,1,1,0,0
89,8.32,7,1,0,3,3,1,0,0,1,0,0
84,6.93,2,0,0,3,7,1,0,0,0,1,0
60,2.36,0,1,1,2,6,1,0,1,0,0,1
92,6.98,0,1,0,1,2,0,0,0,0,0,0
57,4.47,1,0,0,1,8,0,1,1,0,1,0
76,4.95,3,0,0,4,4,1,0,1,0,1,0
84,8.16,7,1,0,4,5,1,0,0,1,0,0
71,8.49,4,0,0,3,4,1,0,0,1,1,0
75,5.2,2,1,0,4,2,0,0,0,0,0,0
56,9.58,7,0,0,2,1,0,1,0,1,1,0
74,5.25,6,1,0,2,7,1,0,0,1,0,0
88,8.17,0,1,0,4,2,0,0,0,0,0,0
99,5.87,7,1,0,4,3,1,0,0,1,0,0
50,9.18,2,1,0,4,6,1,1,0,0,0,0
60,9.26,4,1,0,4,6,0,0,0,1,0,0
91,2.7,2,1,0,4,5,1,0,1,0,0,0
94,9.49,3,0,0,2,5,0,0,0,0,1,0
92,8.6,1,1,0,1,4,0,0,0,0,0,0
65,8.33,2,0,0,2,2,1,0,0,0,1,0
43,3.61,5,1,0,2,6,1,1,1,1,0,0
73,8.44,7,0,0,4,1,1,0,0,1,1,0
91,8.8,1,1,0,1,3,0,0,0,0,0,0
87,4.31,4,1,1,4,4,1,0,1,1,0,1
99,9.62,1,0,0,2,2,1,0,0,0,1,0
57,2.4,2,0,0,1,1,1,1,1,0,1,0
79,3.2,2,1,0,3,2,1,0,1,0,0,0
74,6.3,5,1,0,4,1,0,0,0,1,0,0
80,6.61,0,1,0,3,8,0,0,0,0,0,0
68,7.16,7,1,0,3,7,1,0,0,1,0,0
91,2.14,5,0,1,3,2,1,0,1,1,1,1
68,9.68,2,1,1,3,2,1,0,0,0,0,1
77,2.36,6,0,0,1,8,1,0,1,1,1,0
81,3.14,1,1,0,4,7,0,0,1,0,0,0
60,2.11,5,1,0,1,6,1,0,1,1,0,0
81,6.53,5,1,0,4,4,1,0,0,1,0,0
52,9.46,7,1,0,4,2,1,1,0,1,0,0
88,7.33,6,0,0,4,2,0,0,0,1,1,0
80,8.58,6,1,0,1,4,1,0,0,1,0,0
56,2.11,6,1,1,2,4,1,1,1,1,0,1
95,6.34,7,0,0,3,5,1,0,0,1,1,0
48,5.68,0,0,0,2,5,0,1,0,0,1,0
80,5.99,2,1,0,2,6,0,0,0,0,0,0
40,2.58,2,1,0,2,4,1,1,1,0,0,0
41,7.48,4,1,1,3,7,1,1,0,1,0,1
99,6.03,7,1,1,2,3,1,0,0,1,0,1
87,8.12,0,0,0,3,6,1,0,0,0,1,0
68,5.88,4,1,0,3,1,1,0,0,1,0,0
72,3.2,4,1,0,3,8,1,0,1,1,0,0
49,7.19,4,0,0,4,4,1,1,0,1,1,0
89,3.38,7,1,0,4,5,1,0,1,1,0,0
97,8.98,3,0,0,2,8,1,0,0,0,1,0
99,6.9,4,0,0,4,2,1,0,0,1,1,0
79,3.26,5,0,0,3,4,1,0,1,1,1,0
60,9.7,1,1,0,4,4,0,0,0,0,0,0
67,6.15,5,1,0,3,5,1,0,0,1,0,0
50,2.58,5,1,0,1,5,1,1,1,1,0,0
94,7.01,2,1,0,4,3,0,0,0,0,0,0
73,4.03,3,1,0,2,6,1,0,1,0,0,0
47,8.43,7,1,0,1,5,1,1,0,1,0,0
98,8.54,4,1,0,1,5,1,0,0,1,0,0
61,9.83,2,1,1,4,5,1,0,0,0,0,1
47,6.01,0,1,1,4,8,1,1,0,0,0,1
88,5.64,0,0,0,2,6,1,0,0,0,1,0
54,8.03,7,1,0,1,2,1,1,0,1,0,0
56,3.06,2,1,0,3,4,1,1,1,0,0,0
99,6.38,1,1,0,4,4,0,0,0,0,0,0
62,6.37,7,0,0,1,5,1,0,0,1,1,0
63,2.72,2,0,0,1,7,1,0,1,0,1,0
84,5.34,2,1,0,3,7,0,0,0,0,0,0
58,8.83,3,0,0,1,6,1,1,0,0,1,0
44,8.85,7,0,0,4,3,1,1,0,1,1,0
71,2.79,0,1,1,3,5,1,0,1,0,0,1
83,2.73,0,1,0,4,8,1,0,1,0,0,0
40,4.1,4,1,1,2,6,1,1,1,1,0,1
62,9.0,5,1,0,1,6,0,0,0,1,0,0
76,3.03,7,0,0,4,8,1,0,1,1,1,0
47,7.76,2,1,0,4,3,1,1,0,0,0,0
52,2.81,7,0,0,2,6,1,1,1,1,1,0
47,6.99,2,1,0,1,8,1,1,0,0,0,0
96,4.85,1,1,0,4,4,1,0,1,0,0,0
62,8.31,7,1,0,3,3,1,0,0,1,0,0
82,3.87,6,1,0,4,3,1,0,1,1,0,0
40,7.11,6,1,0,4,1,1,1,0,1,0,0
84,3.89,0,0,0,4,3,1,0,1,0,1,0
90,7.71,1,1,0,4,3,0,0,0,0,0,0
63,8.99,3,1,1,1,8,1,0,0,0,0,1
74,3.01,4,1,0,4,2,1,0,1,1,0,0
63,8.93,1,1,0,2,4,0,0,0,0,0,0
56,6.75,0,1,0,4,5,1,1,0,0,0,0
44,3.02,3,1,1,3,8,1,1,1,0,0,1
59,5.42,2,0,0,3,1,1,1,0,0,1,0
60,3.29,3,1,0,4,3,1,0,1,0,0,0
79,7.6,5,0,0,4,2,1,0,0,1,1,0
97,8.07,7,1,0,2,2,1,0,0,1,0,0
70,2.85,1,1,0,2,8,1,0,1,0,0,0
85,6.05,0,1,0,1,6,0,0,0,0,0,0
75,8.52,1,1,1,1,5,1,0,0,0,0,1
50,9.49,2,0,0,3,5,0,1,0,0,1,0
91,6.11,6,1,1,4,7,1,0,0,1,0,1
54,9.6,2,1,1,4,4,1,1,0,0,0,1
58,6.29,0,1,0,2,7,1,1,0,0,0,0
46,5.15,5,0,0,2,6,0,1,0,1,1,0
90,8.79,4,1,0,1,3,1,0,0,1,0,0
67,5.94,7,1,1,1,2,0,0,0,1,0,1
90,5.78,7,0,0,3,1,1,0,0,1,1,0
82,5.92,3,1,0,2,4,0,0,0,0,0,0
97,8.77,3,0,0,4,8,1,0,0,0,1,0
44,8.66,2,1,1,2,3,0,1,0,0,0,1
44,5.23,1,0,0,2,6,1,1,0,0,1,0
69,4.67,6,1,0,2,5,1,0,1,1,0,0
93,5.94,1,1,0,1,6,0,0,0,0,0,0
71,6.58,5,1,0,4,3,1,0,0,1,0,0
47,3.91,4,1,0,4,6,1,1,1,1,0,0
49,8.35,7,1,1,1,5,1,1,0,1,0,1
77,5.89,1,0,0,1,3,1,0,0,0,1,0
86,4.67,7,1,0,4,1,1,0,1,1,0,0
71,2.85,3,1,0,3,7,1,0,1,0,0,0
87,3.91,7,1,0,2,4,1,0,1,1,0,0
67,9.59,6,0,0,4,6,1,0,0,1,1,0
56,4.44,7,0,0,1,5,0,1,1,1,1,0
70,3.35,1,1,0,4,1,0,0,1,0,0,0
47,5.69,6,1,0,2,2,1,1,0,1,0,0
79,4.46,7,1,0,4,1,1,0,1,1,0,0
64,2.28,4,1,0,1,1,1,0,1,1,0,0
48,4.59,3,1,0,3,1,1,1,1,0,0,0
41,6.35,7,1,0,1,8,1,1,0,1,0,0
54,6.41,6,1,0,3,5,1,1,0,1,0,0
89,4.85,1,1,0,2,8,1,0,1,0,0,0
42,5.58,3,0,0,1,2,0,1,0,0,1,0
88,9.72,2,0,0,4,4,1,0,0,0,1,0
75,5.02,2,0,0,1,1,1,0,0,0,1,0
43,4.07,5,1,0,1,5,0,1,1,1,0,0
53,3.95,2,0,0,2,5,1,1,1,0,1,0
80,5.66,1,0,0,3,4,1,0,0,0,1,0
80,8.08,4,1,0,3,7,1,0,0,1,0,0
64,3.65,3,0,0,4,3,1,0,1,0,1,0
97,7.67,6,0,0,1,2,1,0,0,1,1,0
94,2.17,0,0,0,2,2,1,0,1,0,1,0
89,5.35,2,0,0,3,6,0,0,0,0,1,0
49,8.21,2,1,0,4,1,1,1,0,0,0,0
60,4.71,0,1,0,3,3,1,0,1,0,0,0
75,6.51,6,1,0,4,7,1,0,0,1,0,0
51,3.64,6,1,0,3,2,0,1,1,1,0,0
66,7.94,0,1,1,4,7,1,0,0,0,0,1
79,2.42,6,1,0,3,6,1,0,1,1,0,0
41,8.82,1,0,0,3,1,1,1,0,0,1,0
93,3.59,6,0,0,1,3,1,0,1,1,1,0
52,9.0,3,1,0,4,5,1,1,0,0,0,0
92,4.82,6,0,0,4,1,1,0,1,1,1,0
71,7.78,7,0,0,1,3,1,0,0,1,1,0
70,4.55,7,1,0,1,4,1,0,1,1,0,0
55,9.25,2,1,0,3,2,1,1,0,0,0,0
71,3.01,4,0,0,3,7,1,0,1,1,1,0
71,3.43,1,0,0,3,1,1,0,1,0,1,0
99,5.94,1,1,0,1,6,0,0,0,0,0,0
73,2.66,6,1,0,3,5,1,0,1,1,0,0
50,3.57,4,0,1,1,6,1,1,1,1,1,1
49,9.55,4,1,0,3,7,1,1,0,1,0,0
54,9.81,5,1,1,1,1,1,1,0,1,0,1
56,5.01,4,1,0,4,2,1,1,0,1,0,0
79,9.39,6,1,0,2,2,1,0,0,1,0,0
57,6.36,6,0,0,3,3,1,1,0,1,1,0
94,4.16,0,1,0,3,6,1,0,1,0,0,0
48,7.62,2,1,0,1,6,1,1,0,0,0,0
64,7.27,7,0,0,4,5,1,0,0,1,1,0
79,9.91,5,1,1,4,7,1,0,0,1,0,1
98,4.12,6,0,0,3,3,1,0,1,1,1,0
53,7.38,0,0,0,1,5,1,1,0,0,1,0
99,2.42,5,1,0,1,8,0,0,1,1,0,0
97,2.91,2,0,0,2,1,1,0,1,0,1,0
64,2.03,5,1,0,4,1,1,0,1,1,0,0
89,10.0,0,1,0,2,8,0,0,0,0,0,0
61,8.42,3,1,1,4,6,1,0,0,0,0,1
91,8.29,7,1,0,3,7,1,0,0,1,0,0
69,6.08,6,1,0,3,3,1,0,0,1,0,0
59,4.4,7,0,0,1,8,1,1,1,1,1,0
60,3.21,2,1,1,1,7,1,0,1,0,0,1
83,4.28,1,1,0,1,4,1,0,1,0,0,0
71,5.01,2,0,1,4,2,1,0,0,0,1,1
90,8.05,2,0,0,1,8,1,0,0,0,1,0
85,6.32,2,0,0,3,7,1,0,0,0,1,0
88,2.62,3,1,0,2,3,1,0,1,0,0,0
95,2.14,6,1,0,3,8,1,0,1,1,0,0
60,2.82,0,1,0,3,7,1,0,1,0,0,0
74,5.28,6,1,0,3,8,1,0,0,1,0,0
97,9.47,1,1,0,2,3,0,0,0,0,0,0
71,7.1,0,1,0,3,1,0,0,0,0,0,0
69,8.41,5,1,0,4,2,1,0,0,1,0,0
94,5.73,5,1,1,4,7,1,0,0,1,0,1
78,4.89,5,1,0,2,7,0,0,1,1,0,0
88,2.87,0,1,0,4,7,1,0,1,0,0,0
51,9.01,4,1,0,1,8,1,1,0,1,0,0
80,8.27,3,1,0,4,3,0,0,0,0,0,0
86,3.34,4,1,0,3,8,1,0,1,1,0,0
57,6.1,6,1,0,4,7,1,1,0,1,0,0
